B2,B8,B5,B6,NDVI,EVI,NDMI,TEX_B2_contrast,TEX_B2_ent,TEX_B2_asm,TEX_B2_corr,TEX_B2_var,TEX_B3_contrast,TEX_B3_ent,TEX_B3_corr,TEX_B4_asm,TEX_B4_corr,TEX_B8_contrast,TEX_B8_ent,TEX_B8_corr,TEX_B8_var,TEX_B8_sent,Clase_N1
0.999960607613431,0.9999663983069176,0.9999742382383722,0.9999795986985645,0.999994089057609,0.9999580026529691,0.9999775392660956,0.9580807078499016,0.9997459055977481,0.9999380440298048,0.9999857755631475,0.9580958016960917,0.9497294183335125,0.9998740518339905,0.9999829001210925,0.9999844139986973,0.9999921428325632,0.947697689765816,0.999967789866615,0.9999596964386461,0.9039529878330013,0.999938557799468,2.0
0.9999630777631935,0.9999693584570414,0.9999786485402461,0.9999792886780048,0.999956059922882,0.9999496340536894,0.9999487400905901,0.9580236817826894,0.999789163332065,0.9999247662741946,0.9999843616042893,0.9579886337337159,0.949640873324128,0.9999023265366175,0.9999884365350141,0.9999782708197978,0.999980525121126,0.946434200388346,0.9999827094845427,0.9999911355633406,0.904895754779128,0.999969792511882,2.0
0.9999622177110452,0.9999671983473708,0.9999762483758494,0.9999777885822241,0.9999649187576497,0.9999508372866805,0.999960284870834,0.9583995786291448,0.999857520661194,0.9999112097935686,0.9999588356682394,0.9582947182114759,0.950070976000503,0.9998838909203639,0.99996635522352,0.9999790474033655,0.999964670856503,0.9476822230508053,0.9999707612345207,0.999974358273549,0.9050272313819429,0.9999519707565314,2.0
0.9999621377061465,0.9999646682202387,0.9999760983652952,0.9999766485095499,0.9999608960609551,0.9999470224971858,0.9999482598597282,0.9580962949727316,0.9998800590417323,0.9999087225399127,0.9999905487322894,0.9581958153860612,0.9498137245023207,0.9999168925763562,0.9999785963738081,0.9999762896951429,0.9999886275709665,0.9471456689184007,0.9999808015360099,0.9999679094321714,0.9038568668089974,0.9999440208279351,2.0
0.9999637678049556,0.9999732786539208,0.9999791685756418,0.9999814788175764,0.9999628992135846,0.9999566667705343,0.9999676323445299,0.9587698678994,0.9999057353691546,0.9999080611617206,0.9999399185861448,0.9584062899493652,0.9505759650867716,0.9999453564724738,0.9999558851031664,0.9999766645026107,0.9999450285339907,0.9487749221996085,0.999983295797613,0.9999855104517288,0.908344972624175,0.9999725033247904,5.0
0.9999637678049556,0.9999732786539208,0.9999791685756418,0.9999814788175764,0.9999628992135846,0.9999566667705343,0.9999676323445299,0.9587698678994,0.9999057353691546,0.9999080611617206,0.9999399185861448,0.9584062899493652,0.9505759650867716,0.9999453564724738,0.9999558851031664,0.9999766645026107,0.9999450285339907,0.9487749221996085,0.999983295797613,0.9999855104517288,0.908344972624175,0.9999725033247904,5.0
0.9999637678049556,0.9999732786539208,0.9999791685756418,0.9999814788175764,0.9999628992135846,0.9999566667705343,0.9999676323445299,0.9587698678994,0.9999057353691546,0.9999080611617206,0.9999399185861448,0.9584062899493652,0.9505759650867716,0.9999453564724738,0.9999558851031664,0.9999766645026107,0.9999450285339907,0.9487749221996085,0.999983295797613,0.9999855104517288,0.908344972624175,0.9999725033247904,5.0
0.9999637678049556,0.9999732786539208,0.9999791685756418,0.9999814788175764,0.9999628992135846,0.9999566667705343,0.9999676323445299,0.9587698678994,0.9999057353691546,0.9999080611617206,0.9999399185861448,0.9584062899493652,0.9505759650867716,0.9999453564724738,0.9999558851031664,0.9999766645026107,0.9999450285339907,0.9487749221996085,0.999983295797613,0.9999855104517288,0.908344972624175,0.9999725033247904,5.0
0.9999637678049556,0.9999732786539208,0.9999791685756418,0.9999814788175764,0.9999628992135846,0.9999566667705343,0.9999676323445299,0.9587698678994,0.9999057353691546,0.9999080611617206,0.9999399185861448,0.9584062899493652,0.9505759650867716,0.9999453564724738,0.9999558851031664,0.9999766645026107,0.9999450285339907,0.9487749221996085,0.999983295797613,0.9999855104517288,0.908344972624175,0.9999725033247904,5.0
0.9999637678049556,0.9999732786539208,0.9999791685756418,0.9999814788175764,0.9999628992135846,0.9999566667705343,0.9999676323445299,0.9587698678994,0.9999057353691546,0.9999080611617206,0.9999399185861448,0.9584062899493652,0.9505759650867716,0.9999453564724738,0.9999558851031664,0.9999766645026107,0.9999450285339907,0.9487749221996085,0.999983295797613,0.9999855104517288,0.908344972624175,0.9999725033247904,5.0
0.9999637678049556,0.9999732786539208,0.9999791685756418,0.9999814788175764,0.9999628992135846,0.9999566667705343,0.9999676323445299,0.9587698678994,0.9999057353691546,0.9999080611617206,0.9999399185861448,0.9584062899493652,0.9505759650867716,0.9999453564724738,0.9999558851031664,0.9999766645026107,0.9999450285339907,0.9487749221996085,0.999983295797613,0.9999855104517288,0.908344972624175,0.9999725033247904,5.0
